Dataset ID;Dataset Name;Number of Rows;Number of Columns;Unique Values;Count of Zeros;Missing Values;Statistics;Tags;Category;Has Geodata;Has DateTime;Findability Weight;AccessURL Status Code;Accessibility Weight;Responsible Person;Agency;Reusability Weight
253;Информация о народных дружинах Санкт-Петербурга;26;9;{'number': 26, 'district': 18, 'name': 25, 'chief': 26, 'address': 21, 'coordinates': 21, 'phone': 26, 'email': 12, 'nearest_subway_station': 18};{'number': 0, 'district': 0, 'name': 0, 'chief': 0, 'address': 0, 'coordinates': 0, 'phone': 0, 'email': 0, 'nearest_subway_station': 0};{'number': 0.0, 'district': 0.0, 'name': 0.0, 'chief': 0.0, 'address': 0.0, 'coordinates': 0.0, 'phone': 0.0, 'email': 0.0, 'nearest_subway_station': 0.0};"{('number', 'count'): 26, ('number', 'unique'): 26, ('number', 'top'): '1', ('number', 'freq'): 1, ('district', 'count'): 26, ('district', 'unique'): 18, ('district', 'top'): 'Пушкинский', ('district', 'freq'): 3, ('name', 'count'): 26, ('name', 'unique'): 25, ('name', 'top'): 'Межрегиональная общественная организация Санкт-Петербурга и Ленинградской области по содействию охране и обеспечению общественного порядка ""Мобильный Отряд Правопорядка ""Патриот""', ('name', 'freq'): 2, ('chief', 'count'): 26, ('chief', 'unique'): 26, ('chief', 'top'): 'Сираев Фарид Нурулаевич', ('chief', 'freq'): 1, ('address', 'count'): 26, ('address', 'unique'): 21, ('address', 'top'): 'Санкт-Петербург, поселок Шушары, улица Школьная, дом 7', ('address', 'freq'): 3, ('coordinates', 'count'): 26, ('coordinates', 'unique'): 21, ('coordinates', 'top'): '(59.809473, 30.37981)', ('coordinates', 'freq'): 3, ('phone', 'count'): 26, ('phone', 'unique'): 26, ('phone', 'top'): '+7(812)3162155,+7(921)6475515', ('phone', 'freq'): 1, ('email', 'count'): 26, ('email', 'unique'): 12, ('email', 'top'): 'Нет', ('email', 'freq'): 15, ('nearest_subway_station', 'count'): 26, ('nearest_subway_station', 'unique'): 18, ('nearest_subway_station', 'top'): 'Купчино', ('nearest_subway_station', 'freq'): 3}";['Народные дружины', 'Дружины'];Прочее;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Пылёва Татьяна Юрьевна', 'phone': '78125764860', 'email': 'pyleva@zakon.gov.spb.ru'}];Комитет по вопросам законности, правопорядка и безопасности;30
256;Информация о конкурсах для общественных объединений и социально ориентированных некоммерческих организаций Санкт-Петербурга;2;6;{'number': 2, 'name': 2, 'address': 1, 'period': 1, 'normative': 2, 'type': 2};{'number': 0, 'name': 0, 'address': 0, 'period': 0, 'normative': 0, 'type': 0};{'number': 0.0, 'name': 0.0, 'address': 0.0, 'period': 0.0, 'normative': 0.0, 'type': 0.0};{('number', 'count'): 2.0, ('number', 'mean'): 1.5, ('number', 'std'): 0.7071067811865476, ('number', 'min'): 1.0, ('number', '50%'): 1.5, ('number', 'max'): 2.0};Нет;Прочее;ЛОЖЬ;ИСТИНА;50;200;50;[{'name': 'Безверхий Иван Николаевич', 'phone': '78123146514', 'email': 'bezverchy@kpmp.gov.spb.ru'}];Комитет по молодежной политике и взаимодействию с общественными организациями;30
259;Перечень расположенных на территории Санкт-Петербурга объектов недвижимого имущества, назначение которых представляет ценность для жителей Петербурга и рекомендуется к сохранению;16;8;{'number': 16, 'address': 16, 'name_object': 13, 'district': 4, 'protection_category': 3, 'destination': 15, 'info': 16, 'base': 1};{'number': 0, 'address': 0, 'name_object': 0, 'district': 0, 'protection_category': 0, 'destination': 0, 'info': 0, 'base': 0};{'number': 0.0, 'address': 0.0, 'name_object': 0.1875, 'district': 0.0, 'protection_category': 0.1875, 'destination': 0.0, 'info': 0.0, 'base': 0.0};{('number', 'count'): 16.0, ('number', 'mean'): 8.5, ('number', 'std'): 4.760952285695233, ('number', 'min'): 1.0, ('number', '50%'): 8.5, ('number', 'max'): 16.0};['Культура', 'Памятник'];Культура;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Королькова Ольга Викторовна', 'phone': '78127106533', 'email': 'inf@kgiop.gov.spb.ru'}];Комитет по государственному контролю, использованию и охране памятников истории и культуры;30
262;Наименования исполнительных органов государственной власти субъектов Российской Федерации, осуществляющих переданные полномочия Российской Федерации в области образования;2;17;{'number': 2, 'name': 2, 'abbreviated_name': 2, 'address': 2, 'district': 2, 'nearest_subway_station': 2, 'chief': 2, 'phone': 2, 'fax': 2, 'mode': 1, 'email': 2, 'inn': 2, 'ogrn': 2, 'web_site': 2, 'activities_organization': 2, 'longitude': 2, 'note': 0};{'number': 0, 'name': 0, 'abbreviated_name': 0, 'address': 0, 'district': 0, 'nearest_subway_station': 0, 'chief': 0, 'phone': 0, 'fax': 0, 'mode': 0, 'email': 0, 'inn': 0, 'ogrn': 0, 'web_site': 0, 'activities_organization': 0, 'longitude': 0, 'note': 0};{'number': 0.0, 'name': 0.0, 'abbreviated_name': 0.0, 'address': 0.0, 'district': 0.0, 'nearest_subway_station': 0.0, 'chief': 0.0, 'phone': 0.0, 'fax': 0.0, 'mode': 0.0, 'email': 0.0, 'inn': 0.0, 'ogrn': 0.0, 'web_site': 0.0, 'activities_organization': 0.0, 'longitude': 0.0, 'note': 1.0};{('number', 'count'): 2.0, ('number', 'mean'): 1.5, ('number', 'std'): 0.7071067811865476, ('number', 'min'): 1.0, ('number', '50%'): 1.5, ('number', 'max'): 2.0, ('inn', 'count'): 2.0, ('inn', 'mean'): 7836003912.0, ('inn', 'std'): 8487910.397251021, ('inn', 'min'): 7830002053.0, ('inn', '50%'): 7836003912.0, ('inn', 'max'): 7842005771.0, ('ogrn', 'count'): 2.0, ('ogrn', 'mean'): 1032839684464.5, ('ogrn', 'std'): 7112543838.231376, ('ogrn', 'min'): 1027810356485.0, ('ogrn', '50%'): 1032839684464.5, ('ogrn', 'max'): 1037869012444.0};['Образование', 'Переданные полномочия', 'Образовательное учреждение'];Образование и наука;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Воронина Екатерина Александровна', 'phone': '78125766661', 'email': 'vea@knvsh.gov.spb.ru'}];Комитет по науке и высшей школе;30
265;Адреса приемных граждан депутатов Государственной Думы Федерального Собрания Российской Федерации от Санкт-Петербурга;13;7;{'number': 13, 'name': 13, 'address': 7, 'office': 2, 'phone': 9, 'fax': 1, 'email': 8};{'number': 0, 'name': 0, 'address': 0, 'office': 0, 'phone': 0, 'fax': 0, 'email': 0};{'number': 0.0, 'name': 0.0, 'address': 0.0, 'office': 0.0, 'phone': 0.0, 'fax': 0.0, 'email': 0.0};{('number', 'count'): 13.0, ('number', 'mean'): 7.0, ('number', 'std'): 3.8944404818493075, ('number', 'min'): 1.0, ('number', '50%'): 7.0, ('number', 'max'): 13.0};Нет;Органы государственной власти;ИСТИНА;ИСТИНА;70;200;50;[{'name': 'Вишняков Алексей Петрович', 'phone': '88125767051', 'email': 'vap@urog.gov.spb.ru'}];Администрация Губернатора Санкт-Петербурга;30
268;Информация о государственных казенных учреждениях, подведомственных Архивному комитету Санкт-Петербурга;10;16;{'number': 10, 'name': 10, 'abbreviated_name': 10, 'address': 6, 'district': 4, 'nearest_subway_station': 5, 'chief': 10, 'phone': 10, 'fax': 7, 'mode': 9, 'email': 10, 'inn': 10, 'ogrn': 10, 'web_site': 9, 'activity': 10, 'coordinates': 6};{'number': 0, 'name': 0, 'abbreviated_name': 0, 'address': 0, 'district': 0, 'nearest_subway_station': 0, 'chief': 0, 'phone': 0, 'fax': 0, 'mode': 0, 'email': 0, 'inn': 0, 'ogrn': 0, 'web_site': 0, 'activity': 0, 'coordinates': 0};{'number': 0.0, 'name': 0.0, 'abbreviated_name': 0.0, 'address': 0.0, 'district': 0.0, 'nearest_subway_station': 0.0, 'chief': 0.0, 'phone': 0.0, 'fax': 0.0, 'mode': 0.0, 'email': 0.0, 'inn': 0.0, 'ogrn': 0.0, 'web_site': 0.0, 'activity': 0.0, 'coordinates': 0.0};{('number', 'count'): 10.0, ('number', 'mean'): 5.5, ('number', 'std'): 3.0276503540974917, ('number', 'min'): 1.0, ('number', '50%'): 5.5, ('number', 'max'): 10.0, ('inn', 'count'): 10.0, ('inn', 'mean'): 7838741376.8, ('inn', 'std'): 9654446.26916882, ('inn', 'min'): 7811394743.0, ('inn', '50%'): 7842194403.5, ('inn', 'max'): 7842375300.0, ('ogrn', 'count'): 10.0, ('ogrn', 'mean'): 1083643223035.0, ('ogrn', 'std'): 19618066325.799644, ('ogrn', 'min'): 1027809227445.0, ('ogrn', '50%'): 1089847000313.5, ('ogrn', 'max'): 1089847000418.0};['Архивы', 'Подведомственное учреждение'];Архивы;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Клинова Ольга Владимировна', 'phone': '78125765406', 'email': 'o.klinova@ak.gov.spb.ru'}];Архивный комитет Санкт-Петербурга;30
271;Адреса приемных граждан исполнительных органов государственной власти Санкт-Петербурга;63;7;{'number': 63, 'name': 63, 'address': 53, 'office': 33, 'phone': 61, 'fax': 34, 'email': 62};{'number': 0, 'name': 0, 'address': 0, 'office': 0, 'phone': 0, 'fax': 0, 'email': 0};{'number': 0.0, 'name': 0.0, 'address': 0.0, 'office': 0.0, 'phone': 0.0, 'fax': 0.0, 'email': 0.0};{('number', 'count'): 63.0, ('number', 'mean'): 32.0, ('number', 'std'): 18.33030277982336, ('number', 'min'): 1.0, ('number', '50%'): 32.0, ('number', 'max'): 63.0};Нет;Органы государственной власти;ИСТИНА;ИСТИНА;70;200;50;[{'name': 'Вишняков Алексей Петрович', 'phone': '88125767051', 'email': 'vap@urog.gov.spb.ru'}];Администрация Губернатора Санкт-Петербурга;30
274;Данные по инвестиционным проектам;17;13;{'project_name': 17, 'description': 17, 'project_location': 17, 'project_implementation_timeline': 15, 'estimated_sources_of_project_funding': 8, 'investment_volume': 17, 'socio-economic_indicators': 17, 'investor': 16, 'list_of_objects_intended_for_creation_reconstruction_or_technical_re_equipment_during_the_project_implementation': 17, 'land_plot_area': 17, 'project_initiator': 13, 'compliance_with_the_goals_and_objectives_of_the_strategy_of_economic_and_social_development_of_st_petersburg_until_2035': 7, 'curator': 1};{'project_name': 0, 'description': 0, 'project_location': 0, 'project_implementation_timeline': 0, 'estimated_sources_of_project_funding': 0, 'investment_volume': 0, 'socio-economic_indicators': 0, 'investor': 0, 'list_of_objects_intended_for_creation_reconstruction_or_technical_re_equipment_during_the_project_implementation': 0, 'land_plot_area': 0, 'project_initiator': 0, 'compliance_with_the_goals_and_objectives_of_the_strategy_of_economic_and_social_development_of_st_petersburg_until_2035': 0, 'curator': 0};{'project_name': 0.0, 'description': 0.0, 'project_location': 0.0, 'project_implementation_timeline': 0.0, 'estimated_sources_of_project_funding': 0.0, 'investment_volume': 0.0, 'socio-economic_indicators': 0.0, 'investor': 0.0, 'list_of_objects_intended_for_creation_reconstruction_or_technical_re_equipment_during_the_project_implementation': 0.0, 'land_plot_area': 0.0, 'project_initiator': 0.0, 'compliance_with_the_goals_and_objectives_of_the_strategy_of_economic_and_social_development_of_st_petersburg_until_2035': 0.5882352941176471, 'curator': 0.0};"{('project_name', 'count'): 17, ('project_name', 'unique'): 17, ('project_name', 'top'): 'Строительство многофункционального комплекса ЗАО «Балтийская жемчужина»', ('project_name', 'freq'): 1, ('description', 'count'): 17, ('description', 'unique'): 17, ('description', 'top'): 'Создание жилого микрорайона с улично-дорожной, инженерной, социальной и коммерческой инфраструктурой. Проектом предусмотрено 17 очередей строительства. Комплексное преобразование заброшенной территории в полноценный, современный, благоустроенный микрорайон с сопутствующей инфраструктурой.', ('description', 'freq'): 1, ('project_location', 'count'): 17, ('project_location', 'unique'): 17, ('project_location', 'top'): 'Санкт-Петербург, Красносельский район, микрорайон «Балтийская жемчужина»', ('project_location', 'freq'): 1, ('project_implementation_timeline', 'count'): 17, ('project_implementation_timeline', 'unique'): 15, ('project_implementation_timeline', 'top'): '2012-2014 годы (строительство); 2014-2024 годы (эксплуатация)', ('project_implementation_timeline', 'freq'): 2, ('estimated_sources_of_project_funding', 'count'): 17, ('estimated_sources_of_project_funding', 'unique'): 8, ('estimated_sources_of_project_funding', 'top'): 'Собственные и заемные средства', ('estimated_sources_of_project_funding', 'freq'): 5, ('investment_volume', 'count'): 17, ('investment_volume', 'unique'): 17, ('investment_volume', 'top'): '1,25 млрд долл. США', ('investment_volume', 'freq'): 1, ('socio-economic_indicators', 'count'): 17, ('socio-economic_indicators', 'unique'): 17, ('socio-economic_indicators', 'top'): 'Создано более 3500 новых рабочих мест. С начала реализации проекта в бюджеты РФ и Санкт-Петербурга перечислено порядка 3,9 млрд руб. Налогов.', ('socio-economic_indicators', 'freq'): 1, ('investor', 'count'): 17, ('investor', 'unique'): 16, ('investor', 'top'): 'ООО «СлавДорСервис»', ('investor', 'freq'): 2, ('list_of_objects_intended_for_creation_reconstruction_or_technical_re_equipment_during_the_project_implementation', 'count'): 17, ('list_of_objects_intended_for_creation_reconstruction_or_technical_re_equipment_during_the_project_implementation', 'unique'): 17, ('list_of_objects_intended_for_creation_reconstruction_or_technical_re_equipment_during_the_project_implementation', 'top'): 'Жилые объекты: ЖК «Жемчужная Гавань» общей площадью квартир 38089 кв.м. И вторая очередь ЖК »Легенда« общей площадью квартир 35600 кв. М; ЖК «Ривьера Клаб», ЖК »Лотос« общей площадью квартир 28907 кв. М. Социальные объекты: За весь период строительства выполнено: - объекты социального назначения (2 школы по 825 мест каждая, 4 детских садика (на 220, 200, 140 и 90 мест), сблокированная поликлиника для взрослых и детей на 420 посещений в сутки каждая со станцией скорой помощи на 5 автомобилей), отдел полиции на 75 чел. - объекты дорожно-транспортной инфраструктуры (15 дорог, 5 мостов, 5 берегоукреплений); - объекты инженерной подготовки территории – 51. - объекты жилого строительства - 15 жилых комплексов общей площадью квартир 1 041 705 кв. М. -объекты коммерческой застройки общей площадью 125 000 кв. М. (торговый комплекс «Жемчужная плаза», деловой центр »Балтийская жемчужина«, ТЦ «Декатлон»). В 2023 году планируется выполнить строительство Балтийского бульвара', ('list_of_objects_intended_for_creation_reconstruction_or_technical_re_equipment_during_the_project_implementation', 'freq'): 1, ('land_plot_area', 'count'): 17, ('land_plot_area', 'unique'): 17, ('land_plot_area', 'top'): '205 га', ('land_plot_area', 'freq'): 1, ('project_initiator', 'count'): 17, ('project_initiator', 'unique'): 13, ('project_initiator', 'top'): 'Победитель определен по итогам конкурса', ('project_initiator', 'freq'): 2, ('compliance_with_the_goals_and_objectives_of_the_strategy_of_economic_and_social_development_of_st_petersburg_until_2035', 'count'): 7, ('compliance_with_the_goals_and_objectives_of_the_strategy_of_economic_and_social_development_of_st_petersburg_until_2035', 'unique'): 7, ('compliance_with_the_goals_and_objectives_of_the_strategy_of_economic_and_social_development_of_st_petersburg_until_2035', 'top'): 'Соответствует стратегическому направлению: повышение качества городской среды. Приоритет социально-экономического развития Санкт-Петербурга: улучшение благоустройства городских территорий, пространственное развитие Санкт-Петербурга; Стратегические цели: 1. Повышение доступности жилья и качества жилищного обеспечения населения, повышение качества и надежности предоставления жилищно-коммунальных услуг населению; 2. Обеспечение сбалансированного социально-экономического развития территорий.', ('compliance_with_the_goals_and_objectives_of_the_strategy_of_economic_and_social_development_of_st_petersburg_until_2035', 'freq'): 1, ('curator', 'count'): 17, ('curator', 'unique'): 1, ('curator', 'top'): 'Комитет по инвестициям Санкт-Петербурга', ('curator', 'freq'): 17}";['Инвестиции', 'Планирование территории', 'ППТ', 'Промышленная зона', 'Промышленное предприятие'];Строительство и надзор;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Сельгис Татьяна Викторовна', 'phone': '78125767036', 'email': 'selgis@cisp.gov.spb.ru'}];Комитет по инвестициям Санкт-Петербурга;30
277;Перечень подведомственных организаций с перечнем видов деятельности;4;15;{'number': 4, 'name': 3, 'abbreviated_name': 3, 'address': 4, 'district_city': 3, 'nearest_subway_station': 3, 'chief': 3, 'phone': 4, 'fax': 4, 'mode': 2, 'email': 3, 'inn': 3, 'ogrn': 3, 'coordinates': 4, 'activity': 3};{'number': 0, 'name': 0, 'abbreviated_name': 0, 'address': 0, 'district_city': 0, 'nearest_subway_station': 0, 'chief': 0, 'phone': 0, 'fax': 0, 'mode': 0, 'email': 0, 'inn': 0, 'ogrn': 0, 'coordinates': 0, 'activity': 0};{'number': 0.0, 'name': 0.0, 'abbreviated_name': 0.0, 'address': 0.0, 'district_city': 0.0, 'nearest_subway_station': 0.0, 'chief': 0.0, 'phone': 0.0, 'fax': 0.0, 'mode': 0.0, 'email': 0.0, 'inn': 0.0, 'ogrn': 0.0, 'coordinates': 0.0, 'activity': 0.0};{('number', 'count'): 4.0, ('number', 'mean'): 3.25, ('number', 'std'): 1.707825127659933, ('number', 'min'): 1.0, ('number', '50%'): 3.5, ('number', 'max'): 5.0, ('inn', 'count'): 4.0, ('inn', 'mean'): 7814134697.0, ('inn', 'std'): 18389278.108578052, ('inn', 'min'): 7801415810.0, ('inn', '50%'): 7807357748.0, ('inn', 'max'): 7840407482.0, ('ogrn', 'count'): 4.0, ('ogrn', 'mean'): 3105347148615.25, ('ogrn', 'std'): 2266397787945.102, ('ogrn', 'min'): 1097847031842.0, ('ogrn', '50%'): 3127847149702.0, ('ogrn', 'max'): 5067847263215.0};Нет;Прочее;ИСТИНА;ИСТИНА;70;200;50;[{'name': 'Федотова Ольга Сергеевна', 'phone': '78125766176', 'email': 'fedotova@kpress.gov.spb.ru'}];Комитет по печати и взаимодействию со средствами массовой информации;30
280;Перечень государственных учреждений культуры на территории района Санкт-Петербурга;100;13;{'district': 12, 'name': 100, 'abbreviated_name': 68, 'address': 91, 'nearest_subway_station': 37, 'chief': 32, 'phone': 93, 'fax': 54, 'email': 72, 'mo': 42, 'inn': 33, 'ogrn': 32, 'note': 21};{'district': 0, 'name': 0, 'abbreviated_name': 0, 'address': 0, 'nearest_subway_station': 0, 'chief': 0, 'phone': 0, 'fax': 0, 'email': 0, 'mo': 0, 'inn': 0, 'ogrn': 0, 'note': 0};{'district': 0.0, 'name': 0.0, 'abbreviated_name': 0.0, 'address': 0.0, 'nearest_subway_station': 0.0, 'chief': 0.0, 'phone': 0.0, 'fax': 0.0, 'email': 0.0, 'mo': 0.0, 'inn': 0.0, 'ogrn': 0.0, 'note': 0.17};"{('district', 'count'): 100, ('district', 'unique'): 12, ('district', 'top'): 'Красносельский', ('district', 'freq'): 20, ('name', 'count'): 100, ('name', 'unique'): 100, ('name', 'top'): 'Санкт-Петербургское государственное бюджетное учреждение культуры ""Кино-досуговый центр ""ЧАЙКА""', ('name', 'freq'): 1, ('abbreviated_name', 'count'): 100, ('abbreviated_name', 'unique'): 68, ('abbreviated_name', 'top'): 'СПб ГБУК ""ЦБС Красносельского района""', ('abbreviated_name', 'freq'): 16, ('address', 'count'): 100, ('address', 'unique'): 91, ('address', 'top'): '195257, Санкт-Петербург, Гражданский проспект, д. 83, корп. 1', ('address', 'freq'): 2, ('nearest_subway_station', 'count'): 100, ('nearest_subway_station', 'unique'): 37, ('nearest_subway_station', 'top'): 'Проспект Ветеранов', ('nearest_subway_station', 'freq'): 20, ('chief', 'count'): 100, ('chief', 'unique'): 32, ('chief', 'top'): 'Золотова Ирина Васильевна', ('chief', 'freq'): 16, ('phone', 'count'): 100, ('phone', 'unique'): 93, ('phone', 'top'): '744-14-04, 741-19-10', ('phone', 'freq'): 3, ('fax', 'count'): 100, ('fax', 'unique'): 54, ('fax', 'top'): '', ('fax', 'freq'): 22, ('email', 'count'): 100, ('email', 'unique'): 72, ('email', 'top'): 'info@kr-cbs.ru', ('email', 'freq'): 11, ('mo', 'count'): 100, ('mo', 'unique'): 42, ('mo', 'top'): 'Муниципальное образование город Кронштадт', ('mo', 'freq'): 10, ('inn', 'count'): 100, ('inn', 'unique'): 33, ('inn', 'top'): '7807335752', ('inn', 'freq'): 16, ('ogrn', 'count'): 100, ('ogrn', 'unique'): 32, ('ogrn', 'top'): '1089847228833', ('ogrn', 'freq'): 16, ('note', 'count'): 83, ('note', 'unique'): 21, ('note', 'top'): '', ('note', 'freq'): 61}";['Учреждения', 'Учреждения культуры', 'Культура'];Культура;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Токарева Любовь Сергеевна', 'phone': '88125767348', 'email': 'tokareva@kis.gov.spb.ru'}];Администрации районов Санкт-Петербурга;30
283;Информация о спортивной подготовке детей и молодежи в Санкт-Петербурге;100;15;{'district': 12, 'name': 100, 'address': 70, 'sports': 82, 'minimum_age': 19, 'maximum_age': 20, 'sex': 17, 'chief': 52, 'phone': 51, 'fax': 43, 'email': 49, 'mo': 29, 'inn': 43, 'ogrn': 42, 'additional_information': 15};{'district': 0, 'name': 0, 'address': 0, 'sports': 0, 'minimum_age': 0, 'maximum_age': 0, 'sex': 0, 'chief': 0, 'phone': 0, 'fax': 0, 'email': 0, 'mo': 0, 'inn': 0, 'ogrn': 0, 'additional_information': 0};{'district': 0.0, 'name': 0.0, 'address': 0.01, 'sports': 0.0, 'minimum_age': 0.0, 'maximum_age': 0.0, 'sex': 0.0, 'chief': 0.0, 'phone': 0.0, 'fax': 0.01, 'email': 0.01, 'mo': 0.02, 'inn': 0.0, 'ogrn': 0.0, 'additional_information': 0.37};{('district', 'count'): 100, ('district', 'unique'): 12, ('district', 'top'): 'Кронштадтский', ('district', 'freq'): 38, ('name', 'count'): 100, ('name', 'unique'): 100, ('name', 'top'): 'Государственное бюджетное учреждение спортивная школа олимпийского резерва № 1 Адмиралтейского района Санкт-Петербурга', ('name', 'freq'): 1, ('address', 'count'): 99, ('address', 'unique'): 70, ('address', 'top'): '197101,Санкт-Петербург, Каменноостровский проспект, дом 36/73', ('address', 'freq'): 8, ('sports', 'count'): 100, ('sports', 'unique'): 82, ('sports', 'top'): 'футбол', ('sports', 'freq'): 5, ('minimum_age', 'count'): 100, ('minimum_age', 'unique'): 19, ('minimum_age', 'top'): '7', ('minimum_age', 'freq'): 28, ('maximum_age', 'count'): 100, ('maximum_age', 'unique'): 20, ('maximum_age', 'top'): '18 лет', ('maximum_age', 'freq'): 24, ('sex', 'count'): 100, ('sex', 'unique'): 17, ('sex', 'top'): 'мужской/женский', ('sex', 'freq'): 23, ('chief', 'count'): 100, ('chief', 'unique'): 52, ('chief', 'top'): 'Домбровская Наталья Эдуардовна', ('chief', 'freq'): 18, ('phone', 'count'): 100, ('phone', 'unique'): 51, ('phone', 'top'): '377-21-13', ('phone', 'freq'): 18, ('fax', 'count'): 99, ('fax', 'unique'): 43, ('fax', 'top'): '376-56-48', ('fax', 'freq'): 18, ('email', 'count'): 99, ('email', 'unique'): 49, ('email', 'top'): 'Pmz.kir@gmail.com', ('email', 'freq'): 18, ('mo', 'count'): 98, ('mo', 'unique'): 29, ('mo', 'top'): 'Муниципальное образование г. Кронштадт', ('mo', 'freq'): 38, ('inn', 'count'): 100, ('inn', 'unique'): 43, ('inn', 'top'): '7805039540', ('inn', 'freq'): 18, ('ogrn', 'count'): 100, ('ogrn', 'unique'): 42, ('ogrn', 'top'): '1037811033512', ('ogrn', 'freq'): 18, ('additional_information', 'count'): 63, ('additional_information', 'unique'): 15, ('additional_information', 'top'): '', ('additional_information', 'freq'): 31};['Спортивная подготовка', 'Тренировки', 'Спортивные учреждения', 'Секции', 'Физическая культура', 'Спорт'];Физическая культура и спорт;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Токарева Любовь Сергеевна', 'phone': '88125767348', 'email': 'tokareva@kis.gov.spb.ru'}];Администрации районов Санкт-Петербурга;30
286;Реестр лицензий на образовательную деятельность;100;28;{'number': 100, 'licensing_authority': 1, 'licensed_activity': 1, 'name': 63, 'abbreviated_name': 51, 'brand_name': 0, 'legal_form': 9, 'legal_address': 63, 'address': 34, 'license_number': 63, 'date_registration': 42, 'number_order': 63, 'date_order': 42, 'form_number': 14, 'date_of_entry': 42, 'educational_program': 27, 'renewal': 10, 'issuance_duplicate': 0, 'termination_of_the_license': 0, 'suspension': 0, 'resumption': 0, 'cancellation': 0, 'details': 0, 'closing_activities': 0, 'validity': 1, 'inn': 63, 'ogrn': 63, 'coordinates': 2};{'number': 0, 'licensing_authority': 0, 'licensed_activity': 0, 'name': 0, 'abbreviated_name': 0, 'brand_name': 0, 'legal_form': 0, 'legal_address': 0, 'address': 0, 'license_number': 0, 'date_registration': 0, 'number_order': 0, 'date_order': 0, 'form_number': 0, 'date_of_entry': 0, 'educational_program': 0, 'renewal': 0, 'issuance_duplicate': 0, 'termination_of_the_license': 0, 'suspension': 0, 'resumption': 0, 'cancellation': 0, 'details': 0, 'closing_activities': 0, 'validity': 0, 'inn': 0, 'ogrn': 0, 'coordinates': 0};{'number': 0.0, 'licensing_authority': 0.0, 'licensed_activity': 0.0, 'name': 0.0, 'abbreviated_name': 0.12, 'brand_name': 1.0, 'legal_form': 0.0, 'legal_address': 0.0, 'address': 0.34, 'license_number': 0.0, 'date_registration': 0.0, 'number_order': 0.0, 'date_order': 0.0, 'form_number': 0.69, 'date_of_entry': 0.0, 'educational_program': 0.0, 'renewal': 0.66, 'issuance_duplicate': 1.0, 'termination_of_the_license': 1.0, 'suspension': 1.0, 'resumption': 1.0, 'cancellation': 1.0, 'details': 1.0, 'closing_activities': 1.0, 'validity': 0.0, 'inn': 0.0, 'ogrn': 0.0, 'coordinates': 0.0};{('number', 'count'): 100.0, ('number', 'mean'): 50.5, ('number', 'std'): 29.011491975882016, ('number', 'min'): 1.0, ('number', '50%'): 50.5, ('number', 'max'): 100.0, ('inn', 'count'): 100.0, ('inn', 'mean'): 89695064820.08, ('inn', 'std'): 230242301941.65033, ('inn', 'min'): 1102054991.0, ('inn', '50%'): 7810917704.0, ('inn', 'max'): 784100438892.0, ('ogrn', 'count'): 100.0, ('ogrn', 'mean'): 39284644978940.86, ('ogrn', 'std'): 103646497220631.53, ('ogrn', 'min'): 1027800507745.0, ('ogrn', '50%'): 1127800008319.0, ('ogrn', 'max'): 321784700262557.0};['Реестр', 'Образовательное учреждение'];Образование и наука;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Леонтьева Ксения Владимировна', 'phone': '78125761808', 'email': 'leonteva@kobr.gov.spb.ru'}];Комитет по образованию;30
292;Структура доходов;74;5;{'number': 74, 'budget': 4, 'source': 20, 'value': 74, 'valuestr': 69};{'number': 0, 'budget': 0, 'source': 0, 'value': 0, 'valuestr': 0};{'number': 0.0, 'budget': 0.0, 'source': 0.0, 'value': 0.0, 'valuestr': 0.0};{('number', 'count'): 74.0, ('number', 'mean'): 37.5, ('number', 'std'): 21.50581316760657, ('number', 'min'): 1.0, ('number', '50%'): 37.5, ('number', 'max'): 74.0};['Финансы', 'Бюджет'];Финансы;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Бейнусов Андрей Валериевич', 'phone': '78122461305', 'email': 'andre@kfin.gov.spb.ru'}];Комитет финансов Санкт-Петербурга;30
295;Исполнение структуры доходов;100;7;{'number': 100, 'budget': 1, 'reportperiod': 6, 'source': 18, 'sumbudget': 19, 'implementation': 100, 'implpercent': 100};{'number': 0, 'budget': 0, 'reportperiod': 0, 'source': 0, 'sumbudget': 0, 'implementation': 0, 'implpercent': 0};{'number': 0.0, 'budget': 0.0, 'reportperiod': 0.0, 'source': 0.0, 'sumbudget': 0.0, 'implementation': 0.0, 'implpercent': 0.0};{('number', 'count'): 100.0, ('number', 'mean'): 50.5, ('number', 'std'): 29.011491975882016, ('number', 'min'): 1.0, ('number', '50%'): 50.5, ('number', 'max'): 100.0};['Финансы', 'Бюджет', 'Исполнение'];Финансы;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Бейнусов Андрей Валериевич', 'phone': '78122461305', 'email': 'andre@kfin.gov.spb.ru'}];Комитет финансов Санкт-Петербурга;30
